CommentDate,Date,RestaurantName,Comment,Address
2017-12-03,2023-09-16,Henry's End,An old stand by on Henry Street in Brooklyn Heights consistently serving great food for many years. They also serve Game Meat every fall. You can't go wrong with what you order. The steaks are particularly very good.,"72 Henry St Brooklyn, NY 11201"
2022-09-11,2023-09-16,Henry's End,"I went here a few weeks back having originally wanted to go to nearby Inga's but they were closed as some of the staff members had Covid so I stopped here. They have an interesting menu with a mix of game and pasta with  a variety of influences. I got their Banana Boulevardier to drink ($15 like all the other cocktails) which consisted of Four Roses bourbon, Dolan dry vermouth, Campari, and Giffard Banane du Brésil. It was sweet of course with a nice bite at the end from the liqueur and I enjoyed it. They gave some bread after I ordered which was tasty and different from those places.My appetizer was the agnolotti with English pea and ricotta with pancetta, grana padano, and mint oil which is $16 or $28 for a dinner sized portion. It was tasty pasta nicely cooked al dente with a good rich filling. I almost liked the topping on top more than the filling because of the nice mix of salty pancetta and the cheese and I thought it was delicious.My main dish was the blackened lamb sirloin which was sliced over mashed potatoes with a BBQ glaze and it was $36. By comparison to my appetizer, There was a good amount of lamb but some pieces could have been a bit more tender but it was still well seasoned; perhaps overly so. I think maybe some people would find it a bit too blackened as it was a bit bitter occasionally. The mashed potatoes were a bit of a throwaway being properly made but a bit bland and overall the main was good but not as good as the appetizer.The prices were a bit high here but the food was tasty. Perhaps a bit pricey for the quality but no major complaints outside of a couple of the pieces of lamb. Low 4.","72 Henry St Brooklyn, NY 11201"
2022-07-14,2023-09-16,Henry's End,It's really a nice little spot. Overall the food was good and the service was great. We had the crab cakes to start. Then my wife had the roasted vegetables and I had the fried chicken. Her dish definitely won out. Really flavorful. The breading on my chicken was burnt that I couldn't taste the spices. Desert is smaller portions but tasty.,"72 Henry St Brooklyn, NY 11201"
2022-05-11,2023-09-16,Henry's End,"This place is super cute and the food is DELICIOUS. The staff was attentive and personable, the space is inviting - they were reasonably busy on a Tuesday night, and I could see why! I had the ""spinach and goat cheese stuffed chicken breast with fig jam"" and it was AMAZING. I cannot recommend it highly enough. I'll be thinking about that for the next week!","72 Henry St Brooklyn, NY 11201"
2022-04-11,2023-09-16,Henry's End,"My mirror usually reassures me that I'm an exotic creature and I finally built up the confidence to join my kind, and then eat them.Our friend called in to make reservations without actually making reservations but the host was kind enough to sneak us in for a table before the horde arrived.We ordered big bird potstickers, Rudolph's unlikeable cousin, Bambi, Bugs Bunny and truffle fries. I'm a sucker for chicken so the rabbit was my favorite sacrificial meal for the night.Taking a trip down south is kind of a hassle so I'm definitely coming back to eat things that isn't chicken but tastes like chicken. Thanks for having us Henry's End. Also, the wine was delicious. Maybe some fava beans and a nice chianti next time.","72 Henry St Brooklyn, NY 11201"
2023-09-14,2023-09-16,12 Chairs,"We came here for brunch, and the food was delicious and the waitstaff very attentive. I highly recommend the Vegetarian Couscous andShakshuka!","56 MacDougal St New York, NY 10012"
2023-09-12,2023-09-16,12 Chairs,"One of the most unique casual dining experiences I've had. The arayas are delicious, though very rich and I think next time I'd ask for some lemon on the side. The schnitzel was like the most fantastic adult chicken nugget and the shakshuka was comforting and homie.","56 MacDougal St New York, NY 10012"
2023-09-12,2023-09-16,12 Chairs,"Really delicious food! We dropped by for Sunday brunch and I was blown away by how good the food was here. They have the most amazing hummus that they serve with warm, fluffy pita.Hummus w/ mushroom and onions: 6/5 (SO flavorful and smooth!)- Babaganoush: 5/5- Falafel and tahini: 6/5 (perfectly crispy!)- Shakshuka: 5/5- Ja'chnun 5/5Great food, service, and atmosphere. Massive menu that works for everyone. Portions are massive. Great spot to impress people with unique dishes who are visiting from outside the city.Would definitely recommend","56 MacDougal St New York, NY 10012"
2023-09-10,2023-09-16,12 Chairs,"Food okay, atmosphere good but service was a first for me.  Was told not to order multiple small plates as they wouldn't fit on the table.  Asked if they could replate to a single larger plate or otherwise accommodate the order and was told to order something else.  Changed my order as requested, ate my dinner, paid/tipped as usual but won't go back.","56 MacDougal St New York, NY 10012"
2023-09-09,2023-09-16,12 Chairs,They have the best hummus ever!!! Everything here is sooo delicious and the people that work there are so nice!!A little bit small inside with no ac so be prepared!,"56 MacDougal St New York, NY 10012"
2023-09-04,2023-09-16,12 Chairs,This is a spot I will take people to again and again. The food is always so delicious. If you go you MUST get the hummus (which comes with  pickles and olives - my favorites) and the chocolate mousse. Everything is pretty yummy; you can't go wrong with any dish. The servers are very sweet and it is such a fun vibe inside. The outside is nice too but can get a little cramped.,"56 MacDougal St New York, NY 10012"
2023-09-04,2023-09-16,12 Chairs,"We came with no reservation for brunch on Labor Day and got seated relatively quickly outdoors. I will say they definitely need fans outside because it was HOT. I ordered the Borek was very flavorful! The service was alright. The orange juice was overpriced. It was a very small glass with no refills. We also shared shipudim and the chicken was very good. So good I forgot to take a picture before we ate! Overall the experience was alright, and it was a good breakfast.","56 MacDougal St New York, NY 10012"
2023-08-26,2023-09-16,12 Chairs,The food and service is a gem in this place . I will always come back here . Very cool ambiance.. Best cappuccino,"56 MacDougal St New York, NY 10012"
2023-08-26,2023-09-16,12 Chairs,"Had breakfast at 12 Chairs today. The food was excellent, the staff very nice and friendly. There's indoor and covered-outdoors seating, it was a pleasant atmosphere.","56 MacDougal St New York, NY 10012"
2023-08-20,2023-09-16,12 Chairs,Very bad service! The server was so rude. She got mad at us for not tipping her 18 dollars. The food is all Palestinian and is claimed to he israeli...,"56 MacDougal St New York, NY 10012"
2023-04-17,2023-09-16,Dinner Party,"Went to Dinner Party for a walk in event and I can't wait to return! The food was scrumptious, left me savoring every bite, and the wine menu was intentionally curated with sips that got me so excited for summer! I can't wait to come back for dinner with friends and family. This place is one of those special gems in which you can feel the intention and care in every element from the design to the service. sarinathejo@gmail.com sarinathejo@gmail.com NA","86 S Portland Ave Brooklyn, NY 11217"
